customer_id,customer_name,total_trips,total_spent,avg_rating
C00381,"Janani More",6,4510.45,4.15
C00387,"Raksha Bassi",5,2583.75,4.12
C00396,"Bhavani Chacko",6,2725.1,3.95
C00420,"Indira Nigam",6,1673.5,3.68
C00449,"Tanish Mangal",5,2195.8,4.16
C00476,"Chameli Setty",8,3248.75,3.56
C00485,"Yuvraj Dutta",8,5142.45,3.99
C00490,"Tanveer Pandit",8,3937.75,4.03
C00515,"David Devi",4,2852.3,3.28
C00551,"Warinder Bhatia",5,3022.5,2.94
C00565,"Darika Bains",5,3448.6499999999996,3.76
C00569,"Azad Mangat",3,766.25,4.63
C00578,"Azad Saini",8,3896.8,4
C00582,"Vivaan Zacharia",7,5028,3.86
C00584,"Eiravati Nagi",4,1916.1,3.95
C00610,"Forum Karpe",3,1704.7,4.07
C00638,"Xiti Pal",8,4439.2,3.61
C00665,"Mitali Nagar",4,2677,3.8
C00680,"Sanaya Prasad",2,944.1,4.35
C00693,"Meghana Balakrishnan",4,2446.4,4.05
C00716,"Warhi Vaidya",4,1770,4.38
C00718,"Ridhi Kamdar",3,1053,3.93
C00754,"Laksh Raja",4,2029,3.58
C00765,"Wriddhish Talwar",8,2997.55,3.66
C00870,"Alka Kadakia",5,1929,3.9
C00872,"Aarav Bava",1,783,4.1
C00885,"Gopal Bawa",2,1591.5,4.25
C00922,"Niharika Sundaram",4,2028,3.52
C00932,"Sanaya Goel",4,972,3.6
C00939,"Oscar Anand",7,4891.2,4.04
C00940,"Dalaja Maharaj",5,1784.7,3.9
C00975,"Yuvraj Kara",3,1016.2,4.07
C00978,"Chakradev Misra",4,2495.2,3.15
C01007,"Falguni Parmar",1,145,3
C01038,"Nimrat Chhabra",9,3449,3.54
C01043,"Tanvi Thaman",8,5040.5,4.24
C01092,"Chatura Gokhale",7,2409.75,3.76
C01096,"Jagat Warrior",7,4546,4.14
C01100,"Azaan Som",12,5690.4,3.58
C01103,"Advay Dhaliwal",3,1577.25,4.17
C01121,"Avni Dey",7,4419.85,4.06
C01147,"Varenya Kade",11,5186,3.79
C01181,"Urishilla Saran",9,3499.05,3.87
C01244,"Ekbal Buch",3,1310.25,4.37
C01272,"Zansi Magar",5,2410.1,3.54
C01301,"Mitesh Yadav",6,2721.5,3.95
C01304,"Ansh Purohit",1,217,4.6
C01321,"Agastya Joshi",12,5981.3,3.78
C01325,"Ekavir Modi",7,4340.25,3.8
C01363,"Qushi Naik",5,2780,4.2
C01387,"Isha Mittal",4,2424.4,3.95
C01523,"Sneha Wali",8,4363.6,3.85
C01543,"Nirja Peri",8,4282.9,4.24
C01550,"Garima Sama",9,6142.25,4.14
C01576,"Dhriti Anne",6,3166.8999999999996,3.13
C01581,"Jairaj Dar",12,5790.15,3.97
C01614,"Siddharth Virk",5,2557.3,3.94
C01644,"Charles Yogi",8,2937.05,4.11
C01656,"Joshua Balay",4,1975.8999999999999,3.92
C01680,"Charan Choudhry",9,5841,3.66
C01690,"Siya Pillai",6,2694,4.3
C01705,"Tamanna Ganesan",6,2248.15,4.37
C01714,"Nachiket Agrawal",9,3396.7000000000003,3.39
C01715,"Chakrika Som",2,715,3.55
C01720,"Christopher Hayer",6,2674,3.98
C01740,"Vyanjana Konda",3,1781.75,3.27
C01777,"Yamini Soman",3,900.75,2.4
C01792,"Sai Raval",6,3472.4,4
C01881,"Dipta Butala",6,3071.2,3.57
C01896,"Barkha Gulati",6,2674.25,3.83
C01946,"Girik Baria",4,2133,3.85
C01954,"Nitara Chandra",5,4256.9,3.94
C01960,"Alka Om",4,3162,3.1
C01966,"Megha Mittal",5,1584.85,3.08
C01979,"Vedika Varghese",7,4121,3.97
C01980,"Vincent Bhat",6,2335.2,3.95
C01984,"Saumya Sarin",2,643,3.65
C01994,"Champak Badami",4,2247,3.65
C02023,"Riya Pai",6,3411,3.6
C02029,"Aarna Khurana",4,2203,4
C02068,"Jai Wali",7,4158.6,4.33
C02087,"Anirudh Luthra",7,3038.55,4
C02124,"Warhi Pathak",6,4942.75,4.15
C02126,"Saumya Mutti",3,1431.25,3.87
C02131,"Rachana Bajwa",6,3310,3.65
C02147,"Ekansh Hari",5,2382.8,4.06
C02192,"Chakrika Saxena",3,1670,3.47
C02221,"Falguni Seth",9,3828.05,3.87
C02235,"Sanaya Bhatt",5,2125.1,3.82
C02240,"Ojasvi Krish",5,2472.9,3.96
C02249,"Avi Bora",6,3968,4.18
C02250,"Lakshmi Oza",7,2611.45,3.99
C02267,"Ayaan Atwal",4,1381.8,3.78
C02276,"Thomas Bhatti",11,4961.45,3.49
C02336,"Onkar Goda",6,3028.75,3.97
C02377,"Lajita Agarwal",9,6041,3.48
C02383,"Manan Mander",5,1400.75,3.5
C02387,"Daniel Nath",3,1942.0500000000002,3.7
C02424,"Yashvi Kadakia",1,260.5,4.7
C02446,"Vansha Datta",5,2425.6,3.68
C02466,"Isaiah Nigam",5,2729.75,4.04
C02489,"Karan Choudhary",4,1276,3.8
C02512,"Daksha Choudhury",3,1209.7,4.1
C02545,"Samar Rana",5,2581.5,4.32
C02546,"Vincent Saraf",2,450.8,4
C02551,"Peter Ramesh",4,1617.7,2.65
C02556,"Imaran Arya",5,2127,3.08
C02559,"Aditya Cherian",2,1032,3.95
C02560,"Frederick Jain",9,2839.9,3.96
C02580,"Arya Dhillon",7,4050.25,3.67
C02584,"Lakshit Korpal",3,944.8,4.07
C02620,"Divya Chander",9,4702,3.62
C02623,"Kai Chatterjee",8,3722.9,3.55
C02638,"Ekavir Gola",11,5108.5,4.05
C02640,"Logan Dasgupta",8,3096.25,3.98
C02647,"Mohammed Cheema",6,3006,3.18
C02648,"Nathan Rastogi",4,2379,4.03
C02678,"Akshay Prabhakar",5,2601,3.98
C02685,"Rajata Raj",7,3155,3.83
C02718,"Mahika Chaudhuri",5,2540.2000000000003,4
C02719,"Odika Borah",7,4360.2,3.43
C02732,"Rajata Vala",5,1946.1,3.9
C02735,"Noah Jha",5,3032.75,3.88
C02739,"Kashvi Bhatt",5,1858.2,4
C02740,"Bahadurjit Vaidya",5,2918.2,4.32
C02746,"Jason Andra",8,2255.1,3.96
C02753,"Wishi Batra",4,3432.25,4.5
C02769,"Abdul Ben",3,1708.15,3.87
C02780,"Darpan Kala",3,849.6,3.6
C02794,"Matthew Ranganathan",8,3117.8,3.71
C02809,"William Garde",5,2418.9,4.18
C02910,"Abdul Parsa",7,1952.5,3.84
C02934,"Charles Ram",9,5032.75,3.8
C02962,"Charles Mody",6,2847.5,3.98
C02971,"Geetika Rana",7,4447.4,3.87
C02974,"Aishani Gola",5,2527.75,3.9
C02978,"Aradhana Murthy",6,2153,3.95
C02987,"Wahab Palla",3,2336.7,3.77
C00042,"Siddharth Zacharia",5,6886.3,4.34
C00139,"Unnati Sagar",4,1474.75,4.45
C00153,"Inaya Kapur",5,3226.15,4.2
C00171,"Ekta Gopal",1,616.5,3.1
C00182,"Jai Hans",3,2958.25,3.73
C00198,"Sarthak Kakar",2,896.5,3.7
C00367,"Ekanta Soni",3,1146.7,3.97
C00382,"Harita Sunder",7,3175.05,4.24
C00401,"Warinder Raju",2,674.25,4
C00412,"Maanas Manne",9,5399.1,4.41
C00526,"Aahana Srinivas",4,1890.1,3.72
C00662,"Lajita Narayan",2,1349,4.2
C00667,"Maya Patla",5,2817.4,4
C00759,"Logan Dasgupta",4,2001.1,4.45
C00783,"Idika Virk",5,2821.4,3.74
C00840,"Laksh Saini",2,1047,3.9
C00936,"Timothy Kar",3,1535.45,3.97
C01034,"Januja Sethi",7,2406,3.77
C01188,"Omkaar Banik",6,2755.85,3.77
C01191,"Nidra Iyer",3,570.6,3.87
C01205,"Yuvraj Mani",3,2233,4.7
C01256,"Karan Vyas",4,1626,4.2
C01353,"Eta Thakkar",3,779,4.83
C01367,"Riya Dhingra",5,2964,3.92
C01421,"Zansi Dhar",4,3182.5,3.95
C01554,"Avi Mangat",4,1794,4.1
C01630,"Faris Ahuja",8,3071.85,3.81
C01782,"Warhi Patel",2,797.6,4.5
C01855,"Niharika Patla",8,3891.9,3.95
C01873,"Bahadurjit Mahal",4,2619.9,4.62
C01883,"Nirja Nagarajan",5,1767.85,3.9
C01898,"Adweta Keer",4,3869.15,4.5
C01927,"Omaja Bose",4,1102.8,4.05
C02028,"Harini Dutta",2,1385,3.35
C02067,"Ranbir Soni",5,3379.8,3.96
C02073,"Arjun Wable",4,1983.5,4.15
C02109,"Lila Goel",2,555.5,3.95
C02130,"Dev Chatterjee",6,2653.5,3.4
C02155,"Dakshesh Khanna",5,2087,4.4
C02186,"Vasudha Talwar",2,577.5,3.75
C02194,"Pooja Seshadri",5,2355.5,3.9
C02199,"Chaitaly Thaker",5,2900.9,4.14
C02213,"Kavya Dewan",3,1316,4.07
C02381,"Diya Dhillon",6,1339,4.15
C02455,"Faraj Khatri",4,2382.5,4.5
C02474,"Neelima Pant",4,2000.1,2.92
C02736,"Rachita Sehgal",3,1354.25,2.93
C02749,"Simon Vyas",5,1989.65,4.12
C02764,"Suhani Tak",3,1725.5,3.67
C02896,"Ekansh Bath",3,1550,3.9
C02917,"Charan Zachariah",5,2174,3.66
C02990,"Ojasvi Bora",3,1087.25,4.23
C00045,"Yug Kar",4,1844.2,4.15
C00046,"Ansh Karpe",1,180,3.4
C00205,"Manthan Lata",1,501,3
C00222,"Odika Bhagat",2,723.5,3.95
C00661,"Daksha Ahuja",3,1348,4.4
C00773,"Yachana Sagar",1,399.5,3.2
C00990,"Charvi Salvi",3,905.75,3.83
C01249,"Jeremiah Keer",2,1108,4.25
C01696,"Urvi Palan",1,320,4.4
C01863,"Vritti Walla",2,1140,3.5
C02179,"Yash Batra",3,1662,3.57
C02182,"Yashoda Suresh",2,1114.8,3.75
C02310,"Ubika Mohan",3,1541.5,3.9
C02526,"Ranveer Rao",2,1359.5,3.9
C02771,"Aishani Narayan",2,962.5,4.05
C02970,"Frederick Krish",3,1742.4,4.47
C02992,"Jagvi Nayak",4,2829,3.8
C02057,"Ekansh Basu",2,1203.75,3.95
